id,categoria,prodotto,prezzo_clanpesca_eur,sito_concorrente,esito,prezzo_concorrente_eur,disponibilita,url,note,data_rilevazione
P34,Minuteria,Girella Mikado Jaws Triple Swivels Kg 25 # 4.5 5Pz,3.90,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P34,Minuteria,Girella Mikado Jaws Triple Swivels Kg 25 # 4.5 5Pz,3.90,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P34,Minuteria,Girella Mikado Jaws Triple Swivels Kg 25 # 4.5 5Pz,3.90,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,bassstoreitaly.com,variante_diversa,16.49,disponibile,https://bassstoreitaly.com/it/meiho-slit-form-case-3020ns,Slit Form Case 3020NS (non VS-3020NS),2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,webpesca.it,variante_diversa,18.40,esaurito,https://www.webpesca.it/shop/scatola-meiho-slit-form-3020ns-foam/,Slit Form Case 3020NS foam,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P35,Accessori,Mehio Scatola Versus VS 3020 NS Black,15.50,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,bassstoreitaly.com,ok,99.00,disponibile,https://bassstoreitaly.com/it/meiho-versus-vs-3080-tackle-box,"VS-3080, piu colori disponibili",2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,webpesca.it,ok,115.20,esaurito,https://www.webpesca.it/shop/scatola-meiho-versus-vs-3080-black/,VS-3080 black; listino 144.00,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P36,Accessori,Valigetta Meiho VS 3080 Col Green,94.90,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,bassstoreitaly.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P37,Accessori,Molix Waterproof Dry Bag 25Lt,28.00,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
