id,marca,prodotto,categoria,cp_prezzo_da,cp_prezzo_a,sito,livello_match,prezzo_concorrente,conc_da,conc_a,disponibilita_concorrente,posizione,delta_pct,url_concorrente,url_clanpesca
26220,bkk,BKK Basilisk,Spinning e Casting,5.50,5.50,pescapromo.it,famiglia,3.49,,,esaurito,cp_piu_caro,+57.6,https://pescapromo.it/t/ami-per-predatori/bkk-basilisk-offset-hook,https://clanpesca.com/prodotto/bkk-basilisk/
26233,bkk,BKK Siren #4/0,Spinning e Casting,4.95,4.95,bassstoreitaly.com,possibile,4.77,,,esaurito,cp_piu_caro,+3.8,https://bassstoreitaly.com/it/bkk-siren-worm-hook,https://clanpesca.com/prodotto/bkk-siren-4-0/
26233,bkk,BKK Siren #4/0,Spinning e Casting,4.95,4.95,pescapromo.it,possibile,3.49,,,esaurito,cp_piu_caro,+41.8,https://pescapromo.it/t/ami-per-predatori/ami-bkk-siren-worm-taglia-2-0-6-pezzi,https://clanpesca.com/prodotto/bkk-siren-4-0/
26234,bkk,BKK Siren #5/0,Spinning e Casting,4.95,4.95,bassstoreitaly.com,possibile,4.77,,,esaurito,cp_piu_caro,+3.8,https://bassstoreitaly.com/it/bkk-siren-worm-hook,https://clanpesca.com/prodotto/bkk-siren-5-0/
26234,bkk,BKK Siren #5/0,Spinning e Casting,4.95,4.95,pescapromo.it,possibile,3.49,,,esaurito,cp_piu_caro,+41.8,https://pescapromo.it/t/ami-per-predatori/ami-bkk-siren-worm-taglia-2-0-6-pezzi,https://clanpesca.com/prodotto/bkk-siren-5-0/
26235,bkk,BKK Siren #2/0,Spinning e Casting,4.95,4.95,bassstoreitaly.com,possibile,4.77,,,esaurito,cp_piu_caro,+3.8,https://bassstoreitaly.com/it/bkk-siren-worm-hook,https://clanpesca.com/prodotto/bkk-siren-2-0-2/
26235,bkk,BKK Siren #2/0,Spinning e Casting,4.95,4.95,pescapromo.it,probabile,3.49,,,esaurito,cp_piu_caro,+41.8,https://pescapromo.it/t/ami-per-predatori/ami-bkk-siren-worm-taglia-2-0-6-pezzi,https://clanpesca.com/prodotto/bkk-siren-2-0-2/
26236,bkk,BKK Siren,Spinning e Casting,4.95,4.95,bassstoreitaly.com,famiglia,4.77,,,esaurito,cp_piu_caro,+3.8,https://bassstoreitaly.com/it/bkk-siren-worm-hook,https://clanpesca.com/prodotto/bkk-siren/
26236,bkk,BKK Siren,Spinning e Casting,4.95,4.95,pescapromo.it,famiglia,3.49,,,esaurito,cp_piu_caro,+41.8,https://pescapromo.it/t/ami-per-predatori/ami-bkk-siren-worm-taglia-2-0-6-pezzi,https://clanpesca.com/prodotto/bkk-siren/
26255,bkk,BKK Permalock Weighted,Minuteria,7.90,9.10,bassstoreitaly.com,famiglia,7.49,,,disponibile,cp_piu_caro,+5.5,https://bassstoreitaly.com/it/bkk-fishing-hooks-armor-point-tungsten-permalock-weighted,https://clanpesca.com/prodotto/bkk-permalock-weighted/
26268,bkk,BKK Dropshot Long Shank Armor Point,Spinning e Casting,6.49,6.49,bassstoreitaly.com,famiglia,6.49,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/bkk-fishing-hooks-armor-point-dropshot-long-shank,https://clanpesca.com/prodotto/bkk-dropshot-long-shank/
26287,bkk,BKK Titan Diver,Luccio,8.90,10.50,bassstoreitaly.com,famiglia,7.39,,,disponibile,cp_piu_caro,+20.4,https://bassstoreitaly.com/it/bkk-fishing-hooks-titan-diver-2,https://clanpesca.com/prodotto/bkk-titan-diver/
26287,bkk,BKK Titan Diver,Luccio,8.90,10.50,pescapromo.it,famiglia,7.95,,,esaurito,cp_piu_caro,+11.9,https://pescapromo.it/t/ami-per-predatori/ami-bkk-titandiver-gold,https://clanpesca.com/prodotto/bkk-titan-diver/
26309,bkk,BKK Dropshot Armor Point,Spinning e Casting,5.50,5.50,bassstoreitaly.com,famiglia,6.49,,,disponibile,cp_piu_economico,-15.3,https://bassstoreitaly.com/it/bkk-fishing-hooks-armor-point-dropshot-long-shank,https://clanpesca.com/prodotto/bkk-dropshot-armor-point/
26342,bkk,BKK Silent Chaser EWG,Luccio,6.50,6.50,pescapromo.it,famiglia,3.49,,,esaurito,cp_piu_caro,+86.2,https://pescapromo.it/t/teste-piombate/bkk-silent-chaser-1x-ewg-round-head-jighead-1,https://clanpesca.com/prodotto/bkk-silent-chaser-ewg/
26420,molix,"Molix RT Shad 4"" Slim",Mare,10.50,10.50,bassstoreitaly.com,possibile,8.69,,,disponibile,cp_piu_caro,+20.8,https://bassstoreitaly.com/it/molix-rt-shad-slim,https://clanpesca.com/prodotto/molix-rt-shad-4-slim/
26420,molix,"Molix RT Shad 4"" Slim",Mare,10.50,10.50,pescapromo.it,esatto,11.35,,,disponibile,cp_piu_economico,-7.5,https://pescapromo.it/t/shads/molix-rt-shad-4-slim-shad-10cm-5-pezzi,https://clanpesca.com/prodotto/molix-rt-shad-4-slim/
26420,molix,"Molix RT Shad 4"" Slim",Mare,10.50,10.50,webpesca.it,esatto,10.32,,,esaurito,cp_piu_caro,+1.7,https://www.webpesca.it/shop/artificiale-shad-molix-rt-shad-slim-4-10-cm-white/,https://clanpesca.com/prodotto/molix-rt-shad-4-slim/
26467,molix,Molix SG Multi Pliers,Luccio,17.98,22.50,escaepescashop.it,famiglia,19.90,19.90,24.90,disponibile,in_fascia,+0.0,https://escaepescashop.it/prodotto/molix-sg-multi-pliers/,https://clanpesca.com/prodotto/molix-sg-multi-pliers/
26592,major-craft,Mulinello Ceana Major Craft,Luccio,110.00,119.00,bassstoreitaly.com,famiglia,124.99,,,disponibile,cp_piu_economico,-4.8,https://bassstoreitaly.com/it/major-craft-ceana-italy-edition,https://clanpesca.com/prodotto/mulinello-ceana-major-craft/
26592,major-craft,Mulinello Ceana Major Craft,Luccio,110.00,119.00,escaepescashop.it,famiglia,99.00,99.00,115.00,disponibile,cp_piu_caro,+11.1,https://escaepescashop.it/prodotto/major-craft-ceana-fw-spinning/,https://clanpesca.com/prodotto/mulinello-ceana-major-craft/
26592,major-craft,Mulinello Ceana Major Craft,Luccio,110.00,119.00,pescapromo.it,famiglia,88.30,,,disponibile,cp_piu_caro,+24.6,https://pescapromo.it/t/canne-da-spinning/canna-da-spinning-major-craft-ceana,https://clanpesca.com/prodotto/mulinello-ceana-major-craft/
26637,airrus,AIRrus Spinning Marmorea,Spinning e Casting,299.99,299.99,bassstoreitaly.com,famiglia,299.99,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/airrus-marmorea-spinning-,https://clanpesca.com/prodotto/airrus-spinning-marmorea/
26873,molix,Molix Glide Bait 140 Slow Sinking Cm 14 Gr 68,Luccio,29.88,29.88,pescapromo.it,possibile,25.60,,,disponibile,cp_piu_caro,+16.7,https://pescapromo.it/t/swimbaits/molix-glide-bait-130-slow-sinking-swimbait-13cm-30g,https://clanpesca.com/prodotto/molix-glide-bait-140-slow-sinking-cm-14-gr-68/
26915,molix,Molix Stick Flex 2.75  Cm 7,Spinning e Casting,7.15,7.15,bassstoreitaly.com,possibile,5.44,,,disponibile,cp_piu_caro,+31.4,https://bassstoreitaly.com/it/molix-stick-flex,https://clanpesca.com/prodotto/molix-stick-flex-2-75-cm-7/
26915,molix,Molix Stick Flex 2.75  Cm 7,Spinning e Casting,7.15,7.15,webpesca.it,esatto,6.40,,,esaurito,cp_piu_caro,+11.7,https://www.webpesca.it/shop/artificiale-stickbait-molix-stick-flex-2-75-7-cm-watermelon/,https://clanpesca.com/prodotto/molix-stick-flex-2-75-cm-7/
26944,molix,Molix Stick Flex 4.5 Cm 11.40,Minuteria,6.79,6.79,bassstoreitaly.com,possibile,5.44,,,disponibile,cp_piu_caro,+24.8,https://bassstoreitaly.com/it/molix-stick-flex,https://clanpesca.com/prodotto/molix-stick-flex-4-5-cm-11-40/
26944,molix,Molix Stick Flex 4.5 Cm 11.40,Minuteria,6.79,6.79,webpesca.it,possibile,5.99,,,esaurito,cp_piu_caro,+13.4,https://www.webpesca.it/shop/artificiale-stickbait-molix-stick-flex-4-5-11-4-cm-alewife/,https://clanpesca.com/prodotto/molix-stick-flex-4-5-cm-11-40/
27161,mikado,Mikado Cat Territory,Luccio,59.00,65.00,pescapromo.it,famiglia,43.95,,,esaurito,cp_piu_caro,+34.2,https://pescapromo.it/t/mulinelli/mulinello-mikado-cat-territory,https://clanpesca.com/prodotto/mikado-cat-territory/
27220,vision,Vision SpinFly Dobb Daddy Cm 28 Gr 24,Luccio,14.50,14.50,bassstoreitaly.com,possibile,14.99,,,esaurito,cp_piu_economico,-3.3,https://bassstoreitaly.com/it/vision-dobb-daddy-spin-fly,https://clanpesca.com/prodotto/vision-spinfly-dobb-daddy-cm-28-gr-24/
27239,vision,Vision Dobb Daddy Dobb,Luccio,6.50,6.50,bassstoreitaly.com,famiglia,14.99,,,esaurito,cp_piu_economico,-56.6,https://bassstoreitaly.com/it/vision-dobb-daddy-spin-fly,https://clanpesca.com/prodotto/dobb-daddy-dobb/
27258,tubertini,Tubertini Mulinello Xide,Mare,33.00,41.00,escaepescashop.it,famiglia,41.00,41.00,44.00,esaurito,in_fascia,+0.0,https://escaepescashop.it/prodotto/mulinello-tubertini-xide/,https://clanpesca.com/prodotto/tubertini-mulinello-xide/
27403,little-jack,Little Jack Metal Adict Type 0 Gr 20,Mare,12.90,12.90,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+13.7,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/metal-adict-gr-20/
27403,little-jack,Little Jack Metal Adict Type 0 Gr 20,Mare,12.90,12.90,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+29.0,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/metal-adict-gr-20/
27420,little-jack,Little Jack Metal Adict Type 0 Gr 30,Mare,13.95,13.95,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+22.9,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/metal-adict-30/
27420,little-jack,Little Jack Metal Adict Type 0 Gr 30,Mare,13.95,13.95,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+39.5,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/metal-adict-30/
27433,little-jack,Little Jack Metal Adict Type 0 Gr 40,Mare,14.50,14.50,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+27.8,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/little-jack-metal-adict-type-0-gr-40/
27433,little-jack,Little Jack Metal Adict Type 0 Gr 40,Mare,14.50,14.50,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+45.0,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/little-jack-metal-adict-type-0-gr-40/
27453,little-jack,Little Jack Metal Adict Type 1 Gr 12,Mare,11.50,11.50,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+1.3,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-12/
27453,little-jack,Little Jack Metal Adict Type 1 Gr 12,Mare,11.50,11.50,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+15.0,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-12/
27472,little-jack,Little Jack Metal Adict Type 1 Gr 18,Mare,11.50,11.50,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+1.3,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-18/
27472,little-jack,Little Jack Metal Adict Type 1 Gr 18,Mare,11.50,11.50,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+15.0,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-18/
27497,little-jack,Little Jack Metal Adict Type 1 Gr 30,Mare,12.50,12.50,bassstoreitaly.com,possibile,11.35,,,disponibile,cp_piu_caro,+10.1,https://bassstoreitaly.com/it/little-jack-metal-adict-type-zero,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-30/
27497,little-jack,Little Jack Metal Adict Type 1 Gr 30,Mare,12.50,12.50,escaepescashop.it,possibile,10.00,10.00,11.00,esaurito,cp_piu_caro,+25.0,https://escaepescashop.it/prodotto/little-jack-metal-adict-type-01/,https://clanpesca.com/prodotto/little-jack-metal-adict-type-1-gr-30/
27907,hart,Hart Magnet 135 mm 26 gr,Luccio,12.00,12.00,bassstoreitaly.com,possibile,11.59,,,esaurito,cp_piu_caro,+3.5,https://bassstoreitaly.com/it/hart-magnet,https://clanpesca.com/prodotto/hart-magnet-135-mm-26-gr/
27979,favorite,Favorite Alligator Casting,Luccio,245.00,279.00,bassstoreitaly.com,famiglia,229.00,,,disponibile,cp_piu_caro,+7.0,https://bassstoreitaly.com/it/favorite-alligator-casting,https://clanpesca.com/prodotto/favorite-alligator-casting/
27988,fiiish,Fiiish Double Combo Pug 7 Gr,Mare,14.90,14.90,bassstoreitaly.com,possibile,12.68,,,disponibile,cp_piu_caro,+17.5,https://bassstoreitaly.com/it/fiiish-leurres-black-minnow-double-combo-pug,https://clanpesca.com/prodotto/fiiish-double-combo-pug-7-gr/
27991,fiiish,Fiiish Double Combo Pug 16 Gr,Mare,15.90,15.90,bassstoreitaly.com,possibile,12.68,,,disponibile,cp_piu_caro,+25.4,https://bassstoreitaly.com/it/fiiish-leurres-black-minnow-double-combo-pug,https://clanpesca.com/prodotto/fiiish-double-combo-pug-16-gr/
28015,bkk,BKK CHAIN-21 STINGER,Luccio,5.99,5.99,bassstoreitaly.com,esatto,5.99,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/bkk-fishing-hooks-chain-21-stinger-rig,https://clanpesca.com/prodotto/bkk-chain-21-stinger/
28015,bkk,BKK CHAIN-21 STINGER,Luccio,5.99,5.99,pescapromo.it,esatto,5.95,,,esaurito,cp_piu_caro,+0.7,https://pescapromo.it/t/terminali-con-stingers/bkk-chain-21-stinger-rig,https://clanpesca.com/prodotto/bkk-chain-21-stinger/
28032,tubertini,Tubertini Pencil Feeder,Tecniche Varie,125.00,129.00,escaepescashop.it,famiglia,89.00,89.00,105.00,disponibile,cp_piu_caro,+40.4,https://escaepescashop.it/prodotto/tubertini-pencil-feeder/,https://clanpesca.com/prodotto/tubertini-pencil-feeder/
28097,carson,Carson Cat Stige Power Nylon Leader Mt 50 Lb 165,Siluro,12.00,12.00,bassstoreitaly.com,possibile,8.59,,,disponibile,cp_piu_caro,+39.7,https://bassstoreitaly.com/it/carson-cat-stige-power-leader,https://clanpesca.com/prodotto/carson-cat-stige-power-nylon-leader-mt-50-lb-165/
28118,tubertini,Tubertini Raider Handle,Mare,14.95,22.90,megafish.it,famiglia,15.15,,,,in_fascia,+0.0,https://www.megafish.it/guadini-e-nasse-pesca/6778-manico-guadino-tubertini-raider-handle.html,https://clanpesca.com/prodotto/tubertini-raider-handle/
28237,heron,Heron Lucciola,Spinning e Casting,2.10,2.50,bassstoreitaly.com,famiglia,2.19,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/heron-lucciola,https://clanpesca.com/prodotto/heron-lucciola/
28247,heron,Heron Lucciola Amo Singolo,Artificiali,2.10,2.50,bassstoreitaly.com,famiglia,2.29,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/heron-lucciola-amo-singolo,https://clanpesca.com/prodotto/heron-lucciola-amo-singolo/
28300,heron,Heron Lucciola Tandem,Spinning e Casting,2.30,3.30,bassstoreitaly.com,famiglia,2.49,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/heron-lucciola-tandem,https://clanpesca.com/prodotto/heron-lucciola-tandem/
28315,heron,Heron Crack,Spinning e Casting,2.70,4.90,bassstoreitaly.com,famiglia,2.79,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/heron_crack,https://clanpesca.com/prodotto/heron-crack/
28375,heron,Heron Crack Tandem,Spinning e Casting,3.40,5.40,bassstoreitaly.com,famiglia,3.99,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/heron-crack-tandem,https://clanpesca.com/prodotto/heron-crack-tandem/
28410,heron,Heron Fario,Spinning e Casting,3.50,3.90,bassstoreitaly.com,famiglia,2.79,,,disponibile,cp_piu_caro,+25.4,https://bassstoreitaly.com/it/heron-crack-fario-trout-hunter,https://clanpesca.com/prodotto/heron-fario/
28451,molix,Molix RT Shad 2.8,Mare,10.37,10.37,bassstoreitaly.com,possibile,8.44,,,disponibile,cp_piu_caro,+22.9,https://bassstoreitaly.com/it/molix-rt-shad,https://clanpesca.com/prodotto/molix-rt-shad-2-8/
28451,molix,Molix RT Shad 2.8,Mare,10.37,10.37,escaepescashop.it,possibile,10.90,,,disponibile,cp_piu_economico,-4.9,https://escaepescashop.it/prodotto/molix-rt-shad/,https://clanpesca.com/prodotto/molix-rt-shad-2-8/
28451,molix,Molix RT Shad 2.8,Mare,10.37,10.37,pescapromo.it,possibile,9.95,,,esaurito,cp_piu_caro,+4.2,https://pescapromo.it/t/shads/molix-rt-flip-tail-shad-9-65cm-21g,https://clanpesca.com/prodotto/molix-rt-shad-2-8/
28451,molix,Molix RT Shad 2.8,Mare,10.37,10.37,webpesca.it,esatto,9.20,,,esaurito,cp_piu_caro,+12.7,https://www.webpesca.it/shop/artificiale-shad-molix-rt-shad-2-8-7-cm-olive/,https://clanpesca.com/prodotto/molix-rt-shad-2-8/
28531,heron,Heron Ondulante Doppio,Luccio,6.30,6.80,bassstoreitaly.com,famiglia,5.90,,,disponibile,cp_piu_caro,+6.8,https://bassstoreitaly.com/it/heron-ondulante-doppio,https://clanpesca.com/prodotto/heron-ondulante-doppio/
28538,heron,Heron Nylon Crack 1 Mt 160,Luccio,6.50,8.90,bassstoreitaly.com,possibile,2.79,,,disponibile,cp_piu_caro,+133.0,https://bassstoreitaly.com/it/heron_crack,https://clanpesca.com/prodotto/heron-nylon-crack-1-mt-160/
28789,fiiish,Fiiish Pit Swimmer Bodies Cm 10 Gr 7.5,Luccio,12.50,12.50,bassstoreitaly.com,possibile,11.55,,,disponibile,cp_piu_caro,+8.2,https://bassstoreitaly.com/it/fiiish-leurres-pit-swimmer-bodies,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-10-gr-7-5/
28797,fiiish,Fiiish Pit Swimmer Bodies Cm 12.5 Gr 15,Luccio,14.50,14.50,bassstoreitaly.com,possibile,11.55,,,disponibile,cp_piu_caro,+25.5,https://bassstoreitaly.com/it/fiiish-leurres-pit-swimmer-bodies,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-12-5-gr-15/
28806,fiiish,Fiiish Pit Swimmer Bodies Cm 15 Gr 25,Luccio,15.50,15.50,bassstoreitaly.com,possibile,11.55,,,disponibile,cp_piu_caro,+34.2,https://bassstoreitaly.com/it/fiiish-leurres-pit-swimmer-bodies,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-15-gr-25/
28900,fox-rage,Fox Rage Replicant Super Natural Carp Cm 18 Gr 104,Luccio,13.99,13.99,bassstoreitaly.com,possibile,9.99,,,disponibile,cp_piu_caro,+40.0,https://bassstoreitaly.com/it/fox-rage-super-natural-replicant-carp,https://clanpesca.com/prodotto/fox-rage-replicant-super-natural-carp-cm-18-gr-104/
28912,tamura,Tamura Cranky Slim F-Lip Cm 6.3 Gr 9.5,Luccio,8.90,8.90,bassstoreitaly.com,possibile,5.99,,,disponibile,cp_piu_caro,+48.6,https://bassstoreitaly.com/it/carson-tamura-cranky-slim-f-lip,https://clanpesca.com/prodotto/tamura-cranky-slim-f-lip-cm-6-3-gr-9-5/
28938,fox-rage,Fox Rage Replicant Wobble Cm 18 Gr 90,Luccio,9.99,13.99,bassstoreitaly.com,possibile,5.49,,,disponibile,cp_piu_caro,+82.0,https://bassstoreitaly.com/it/fox-rage-wobble-replicant-micro,https://clanpesca.com/prodotto/fox-rage-replicant-wobble-cm-18-gr-90/
28938,fox-rage,Fox Rage Replicant Wobble Cm 18 Gr 90,Luccio,9.99,13.99,pescapromo.it,possibile,4.58,,,esaurito,cp_piu_caro,+118.1,https://pescapromo.it/t/swimbaits/fox-rage-replicant-wobble-7-5cm,https://clanpesca.com/prodotto/fox-rage-replicant-wobble-cm-18-gr-90/
28964,fox-rage,Fox Rage Super Slick Shad Cm 28 Gr 170,Luccio,8.95,8.95,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_economico,-5.7,https://bassstoreitaly.com/it/fox-rage-super-slick-shad,https://clanpesca.com/prodotto/fox-rage-super-slick-shad-cm-28-gr-170/
28964,fox-rage,Fox Rage Super Slick Shad Cm 28 Gr 170,Luccio,8.95,8.95,pescapromo.it,possibile,9.45,,,disponibile,cp_piu_economico,-5.3,https://pescapromo.it/t/shads/fox-rage-super-slick-pro-shad-piombato-18cm-49g,https://clanpesca.com/prodotto/fox-rage-super-slick-shad-cm-28-gr-170/
29037,carson,Carson Canna CatSpin II,Siluro,110.00,110.00,bassstoreitaly.com,famiglia,89.99,,,esaurito,cp_piu_caro,+22.2,https://bassstoreitaly.com/it/carson-catspin-ii-spinning,https://clanpesca.com/prodotto/carson-canna-catspin-ii/
29068,tamura,Tamura Chatterbait,Spinning e Casting,5.60,6.00,bassstoreitaly.com,famiglia,3.59,,,disponibile,cp_piu_caro,+56.0,https://bassstoreitaly.com/it/carson-tamura-chatter-bait,https://clanpesca.com/prodotto/tamura-chatterbait/
29256,nories,Nories Rooney 1.8,Trout Area,5.99,5.99,bassstoreitaly.com,possibile,6.49,,,disponibile,cp_piu_economico,-7.7,https://bassstoreitaly.com/it/nories-rooney,https://clanpesca.com/prodotto/nories-rooney-1-8/
29283,nories,Nories Rooney 2.2,Trout Area,5.99,6.99,bassstoreitaly.com,possibile,6.49,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/nories-rooney,https://clanpesca.com/prodotto/nories-rooney-2-2/
29321,nories,Nories Rooney 2.8,Trout Area,5.99,6.99,bassstoreitaly.com,possibile,6.49,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/nories-rooney,https://clanpesca.com/prodotto/nories-rooney-2-8-2/
29364,nories,Nories Sofia Gr 1.6,Trout Area,5.99,6.99,bassstoreitaly.com,possibile,6.50,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/nories-sofia-limited,https://clanpesca.com/prodotto/nories-sofia-gr-1-6/
29390,nories,Nories Spoon Tulle Gr 3.0,Trout Area,6.99,6.99,bassstoreitaly.com,possibile,6.25,,,disponibile,cp_piu_caro,+11.8,https://bassstoreitaly.com/it/nories-tulle-spoon,https://clanpesca.com/prodotto/nories-spoon-tulle-gr-3-0/
29408,nories,Nories Spoon Tulle Gr 3.5,Trout Area,6.99,6.99,bassstoreitaly.com,possibile,6.25,,,disponibile,cp_piu_caro,+11.8,https://bassstoreitaly.com/it/nories-tulle-spoon,https://clanpesca.com/prodotto/nories-spoon-tulle-gr-3-5/
29523,righetti-bait-system,Righetti Stickworm Cm 8.5,Spinning e Casting,6.95,6.95,bassstoreitaly.com,possibile,6.90,,,disponibile,cp_piu_caro,+0.7,https://bassstoreitaly.com/it/righetti-bait-system-stickworm,https://clanpesca.com/prodotto/righetti-stickworm-cm-8-5/
30030,blackbay,Blackbay BlackBug Beetle,Luccio,39.95,39.95,pescapromo.it,famiglia,29.95,,,disponibile,cp_piu_caro,+33.4,https://pescapromo.it/t/shads/blackbay-blackbug-beetle-junior-bucktail-jig-17cm-35g,https://clanpesca.com/prodotto/blackbay-blackbug-beetle/
30043,blackbay,Blackbay BlackBug Beetle Junior,Luccio,29.95,29.95,pescapromo.it,famiglia,29.95,,,disponibile,in_fascia,+0.0,https://pescapromo.it/t/shads/blackbay-blackbug-beetle-junior-bucktail-jig-17cm-35g,https://clanpesca.com/prodotto/blackbay-blackbug-beetle-junior/
30052,bkk,BKK Spoon-10 SS,Trout Area,4.20,4.20,bassstoreitaly.com,possibile,4.57,,,disponibile,cp_piu_economico,-8.1,https://bassstoreitaly.com/it/bkk-fishing-hooks-spoon-22-ss,https://clanpesca.com/prodotto/bkk-spoon-10-ss/
30143,ecogear,Ecogear Grass Minnow M,Mare,6.95,6.95,bassstoreitaly.com,famiglia,6.85,,,disponibile,cp_piu_caro,+1.5,https://bassstoreitaly.com/it/ecogear-grass-minnow,https://clanpesca.com/prodotto/ecogear-grass-minnow-m/
30162,ecogear,Ecogear Grass Minnow S,Mare,7.95,7.95,bassstoreitaly.com,famiglia,6.85,,,disponibile,cp_piu_caro,+16.1,https://bassstoreitaly.com/it/ecogear-grass-minnow,https://clanpesca.com/prodotto/ecogear-grass-minnow-s/
30697,molix,Molix Glide Bait 90 SS CM 9 Gr 12.5,Siluro,17.98,17.98,escaepescashop.it,possibile,18.90,,,disponibile,cp_piu_economico,-4.9,https://escaepescashop.it/prodotto/molix-glide-bait-90-ss/,https://clanpesca.com/prodotto/molix-glide-bait-90-ss-cm-9-gr-12-5/
30697,molix,Molix Glide Bait 90 SS CM 9 Gr 12.5,Siluro,17.98,17.98,webpesca.it,possibile,26.80,,,esaurito,cp_piu_economico,-32.9,https://www.webpesca.it/shop/artificiale-swimbait-molix-glide-bait-ss-17-8-cm-73-gr-mx-blue/,https://clanpesca.com/prodotto/molix-glide-bait-90-ss-cm-9-gr-12-5/
30737,molix,Molix RA Shad 4 Flat,Mare,7.99,7.99,bassstoreitaly.com,possibile,6.95,,,disponibile,cp_piu_caro,+15.0,https://bassstoreitaly.com/it/molix-ra-shad-flat,https://clanpesca.com/prodotto/molix-ra-shad-4-flat/
30789,favorite,Favorite Alligator Travel,Luccio,274.00,284.00,bassstoreitaly.com,famiglia,257.89,,,disponibile,cp_piu_caro,+6.2,https://bassstoreitaly.com/it/favorite-alligator-travel-casting,https://clanpesca.com/prodotto/favorite-alligator-travel/
30859,nories,Nories Joint Fukabait 127 mm 44 Gr,Luccio,39.90,39.90,bassstoreitaly.com,possibile,39.99,,,esaurito,cp_piu_economico,-0.2,https://bassstoreitaly.com/it/nories-joint-fuka-bait,https://clanpesca.com/prodotto/nories-joint-fukabait-127-mm-44-gr/
30881,hideup,HideUp Coike Thunder Elastomer,Spinning e Casting,21.00,21.00,bassstoreitaly.com,famiglia,19.90,,,disponibile,cp_piu_caro,+5.5,https://bassstoreitaly.com/it/hideup-coike-thunder-elastomer,https://clanpesca.com/prodotto/hideup-coike-thunder-elastomer/
30903,nories,"Nories Clionex 2""",Spinning e Casting,10.50,10.50,bassstoreitaly.com,possibile,9.99,,,disponibile,cp_piu_caro,+5.1,https://bassstoreitaly.com/it/nories-clionex,https://clanpesca.com/prodotto/nories-clionex-2/
31003,nories,"Nories Front Flapper Curly 4""",Spinning e Casting,12.50,12.50,bassstoreitaly.com,possibile,12.49,,,disponibile,cp_piu_caro,+0.1,https://bassstoreitaly.com/it/nories-front-flapper-curly,https://clanpesca.com/prodotto/nories-front-flapper-curly-4/
31016,nories,"Nories Sankaku T-San 5""",Spinning e Casting,9.00,9.00,bassstoreitaly.com,possibile,7.20,,,disponibile,cp_piu_caro,+25.0,https://bassstoreitaly.com/it/nories-sankaku-ko-t-san,https://clanpesca.com/prodotto/nories-sankaku-t-san-5/
